uupu-02.csv
0
0
0
0.614264
0.76167566
0.8868701
0.84158033
0.64422834
0.8444538
0.7447811
0.91465825
0.74610865
0.7393177
0.7225918
0.64234066
0.68223524
1.0260686
0.5498609
0.9348943
0.8146826
0.6974463
0.7328776
0.8433691
0.966502
0.7902881
0.74736524
0.7933377
0.78851634
0.77030796
0.59123737
0.6809559
0.71876985
0.71327955
0.6668347
0.68441015
0.7352628
0.7297677
0.7315289
0.6627466
0.6384562
0.71951926
0.7238864
0.6327986
0.7230396
0.73862654
0.585838
0.62822586
0.6945898
0.59313065
0.6646441
0.66566056
0.6362343
0.77483046
0.7221655
0.75369614
0.646429
0.71153325
0.69530314
0.6243017
0.5732694
0.6612516
0.63998246
0.5931768
0.65019023
0.6575095
0.7871978
0.7947432
0.70834833
0.6269709
0.8219523
0.68986076
0.6490401
0.606656
0.7271378
0.7577619
0.7307613
0.69440836
0.71655494
0.7900807
0.7376624
0.69092774
0.70460266
0.7183399
0.73065066
0.68106747
0.62591636
0.66655445
0.6080961
0.732127
0.65748066
0.7276519
0.8118017
0.703087
0.64080197
0.65970206
0.70889646
0.69417715
0.67833567
0.646216
0.6992085
0.6751487
0.62264264
0.72109526
0.63757056
0.6592096
0.75896853
0.74346715
0.7291515
0.66934544
0.6416987
0.7073472
0.6695545
0.71646845
0.6040476
0.67562056
0.7284009
0.7319714
0.6769187
0.8074681
0.67619574
0.66518456
0.6675802
0.6472554
0.7008008
0.65563637
0.6130686
0.6607325
0.70616466
0.6041982
0.60200626
0.7667391
0.64879507
0.698834
0.7595048
0.59534055
0.6677438
0.65010136
0.7085099
0.6927314
0.5729145
0.69956404
0.794455
0.74256444
0.7990446
0.6754948
0.71976584
0.67770356
0.7274874
0.6198176
0.65341747
0.7526131
0.72828984
0.58341295
0.65358496
0.74485195
0.63112557
0.6813414
0.7357994
0.84273994
0.6718538
0.68886447
0.7120767
0.69245756
0.6780549
0.69441247
0.65145975
0.61576766
0.70958066
0.722202
0.8115743
0.66364795
0.6974201
0.62205213
0.6503398
0.6543652
0.7976284
0.7786367
0.7942688
0.71237135
0.70283735
0.6262979
0.6955614
0.59931993
0.7491671
0.64125556
0.7085056
0.63484323
0.72292864
0.69112533
0.69256127
0.6797896
0.6507043
0.680654
0.7255492
0.6326106
0.7039294
0.59050393
0.7418461
0.7382445
0.6325029
0.75749975
0.65773046
0.83026296
0.6582234
0.70530367
0.6061185
0.66021115
0.61229104
0.6969139
0.81887406
0.6753835
0.71285737
0.6951648
0.68424547
0.69959205
0.68176806
0.78424597
0.67341334
0.7109761
0.659705
0.7736672
0.64640236
0.7328793
0.6283592
0.79579264
0.67680883
0.76944804
0.6441723
0.7181155
0.6297754
0.66468155
0.61281294
0.67515004
0.68004894
0.75854
0.76092803
0.7293508
0.71932805
0.6726898
0.67366856
0.67544526
0.60386527
0.7142167
0.77268916
0.70537513
0.6484581
0.6158099
0.6758258
0.66442835
0.6674448
0.74637675
0.6897376
0.73764753
0.6677691
0.6673222
0.7771185
0.6910788
0.7132859
0.6857705
0.8350208
0.63808364
0.707789
0.61765295
0.6459812
0.6846038
0.6678894
0.7767136
0.6988789
0.71065456
0.657835
0.73941785
0.7580847
0.7037441
0.7360147
0.6873428
0.77015704
0.70623267
0.7076201
0.6933956
0.6757609
0.7188686
0.6709344
0.6828704
0.62711936
0.7203494
0.6684658
0.6568097
0.83366877
0.6866894
0.7016017
0.66750735
0.67465335
0.67302525
0.6491271
0.71151835
0.7551174
0.6428765
0.7529737
0.74417627
0.7508704
0.6770922
0.75310785
0.67167455
0.678523
0.70786315
0.7081513
0.7767228
0.7292134
0.6977059
0.6665998
0.7479634
0.72229403
0.6825774
0.6772907
0.7309203
0.69469994
0.68115103
0.66562957
0.6762754
0.6915082
0.69990695
0.7159636
0.69430095
0.67484534
0.69892585
0.6879051
0.71072996
0.7427862
0.69641274
0.6929397
0.7028967
0.6961106
0.80361193
0.72923785
0.7094453
0.71050864
0.6890209
0.67819923
0.7030705
0.6758061
0.71669734
0.7118926
0.6959559
0.7407155
0.6870927
0.69483
0.7028474
0.7225951
0.70987475
0.7438353
0.6996917
0.7086705
0.6930697
0.68718797
0.7250427
0.68433344
0.70972043
0.6266594
0.696045
0.66855055
0.68187773
0.68602866
0.68841445
0.69843984
0.72824794
0.73992634
0.7671748
0.77068484
0.73602915
