ppuu-03.csv
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.5574675
0.78644216
0.6092677
0.73107004
0.6995962
0.63709784
0.5940696
0.72429764
0.63911873
0.65956473
0.68546855
0.6144158
0.7297229
0.62145144
0.7503372
0.7473149
0.68134844
0.63412493
0.76368976
0.6735248
0.7389117
0.6996818
0.55706
0.67162937
0.6977906
0.59469044
0.6716316
0.64312667
0.72494
0.6289763
0.647548
0.62871593
0.6484164
0.6001332
0.6090357
0.71196
0.53927994
0.64744043
0.5973823
0.6565512
0.63507575
0.6355558
0.65210074
0.61147535
0.6125863
0.77287567
0.62006015
0.70765406
0.7063892
0.69983125
0.5849903
0.56866366
0.7218848
0.642911
0.6582949
0.67268085
0.6407473
0.6154634
0.7007101
0.7788251
0.6877514
0.57359385
0.61889577
0.6309804
0.6286064
0.6726091
0.5765666
0.56971276
0.62510705
0.62453115
0.59557784
0.5783686
0.5711468
0.5448322
0.6709717
0.63573503
0.60823953
0.70642036
0.5241704
0.62786937
0.6378031
0.65368897
0.6155968
0.6696722
0.67060417
0.6432362
0.6088176
0.72209716
0.74757946
0.7244018
0.69186187
0.74351573
0.65360975
0.7365367
0.5908571
0.52049303
0.60405815
0.7357947
0.62203044
0.6366714
0.604415
0.7365706
0.65768725
0.7299445
0.6586484
0.5975274
0.6816406
0.5917871
0.619789
0.6039822
0.64507353
0.6308005
0.6018352
0.6270017
0.6844697
0.61680335
0.59996146
0.64604783
0.64735955
0.601166
0.6670444
0.5549026
0.6051756
0.61596173
0.61977375
0.6723873
0.6989429
0.6500881
0.6354883
0.58985406
0.5900547
0.5830071
0.51550657
0.62904024
0.59581405
0.647444
0.7073852
0.6259289
0.66501397
0.5894353
0.643426
0.63579357
0.73051137
0.6304598
0.6197514
0.5988808
0.61476094
0.70107824
0.64723915
0.6517767
0.7138292
0.6743838
0.6654759
0.61037976
0.631424
0.57259935
0.6499263
0.6366204
0.5818547
0.63844854
0.57157636
0.62506604
0.63031304
0.59933394
0.64021564
0.6749987
0.6123792
0.68455064
0.6954233
0.5631032
0.67238826
0.6073866
0.6129813
0.607839
0.6143332
0.63548684
0.6606385
0.6169624
0.7131687
0.5974743
0.6206261
0.5894508
0.7838445
0.5827776
0.6287684
0.5828781
0.5879012
0.6285921
0.6121389
0.6583921
0.63377225
0.5802518
0.7257022
0.66644263
0.6526445
0.5832906
0.6265628
0.63725424
0.7326392
0.61861897
0.5929825
0.59980476
0.6231234
0.6426075
0.6124713
0.63440764
0.6164231
0.5695597
0.6350429
0.62281346
0.6600905
0.69739056
0.69562036
0.58116066
0.5890309
0.6073875
0.6259109
0.6102026
0.65645736
0.5612996
0.6295593
0.61063606
0.63253003
0.6407217
0.62956107
0.59057736
0.652494
0.6082232
0.6351341
0.6147225
0.6346684
0.6736198
0.65252304
0.7486331
0.63010484
0.75727344
0.6528534
0.6613434
0.64879644
0.60373545
0.6091725
0.62757564
0.6158284
0.8288218
0.6336454
0.62132
0.6426832
0.734943
0.66094124
0.6014737
0.61388934
0.6988905
0.65261394
0.73933756
0.63359725
0.5928665
0.6291491
0.60124636
0.61213523
0.60918957
0.59694564
0.6255181
0.6315585
0.5611358
0.61724746
0.6310015
0.6116019
0.6489254
0.60803187
0.6082304
0.5730725
0.632142
0.6589347
0.6413273
0.6139683
0.62230253
0.6382865
0.6156464
0.64131945
0.6629628
0.62726945
0.6539037
0.6366535
0.68261236
0.71801496
0.6315992
0.64036375
0.66409177
0.6632589
0.65260565
0.6149186
0.6828224
0.65115786
0.65909636
0.59902066
0.6042246
0.611712
0.60756135
0.6643122
0.6212837
0.6181904
0.64433753
0.5815678
0.5914521
0.63925904
0.6540721
0.6329462
0.62742144
0.6482982
0.68856204
0.6724333
0.61816806
0.62035227
0.6344904
0.6355794
0.61574465
0.60363925
0.6688322
0.6109161
0.6804869
0.68568575
0.65430695
0.6415374
0.59435207
0.6361544
0.6620146
0.63146394
0.61386085
0.67164946
0.5841366
0.5732663
0.6449133
0.64421076
0.7028696
0.61879694
0.60435206
0.64644694
0.66159666
0.64159167
0.6282523
0.58229023
0.6203797
0.6250168
0.60267323
0.59888184
0.69111997
0.62696534
0.596261
0.59913623
0.6407905
0.6296261
0.60743004
0.6349804
0.61067945
0.67301273
0.6705571
0.65376437
0.6612771
0.6398896
0.61939895
0.6204357
0.6029574
