uuup-01.csv
0
0.5228399
0.88666624
0.85049
0.7510129
0.67359793
0.532078
0.68460304
0.88545525
0.6967727
0.82835793
0.8458776
0.674139
0.64179575
0.7522992
0.73038745
0.7237987
0.97833407
0.6934894
0.59771085
0.6751247
1.0259492
0.68766266
0.6595677
0.68314976
0.7086677
0.76225144
0.6323356
0.6557432
0.9467979
0.6406164
0.65990967
0.6317843
0.6779105
0.6789479
0.7161078
0.60607874
0.70945907
0.6825886
0.60449976
0.74452084
0.73192394
0.70177686
0.7243315
0.7737566
0.89836204
0.82302856
0.7575842
0.6116398
0.7074003
0.73316294
0.63617444
0.70533335
0.57110596
0.6585541
0.6606028
0.71447855
0.70555514
0.7098751
0.7395685
0.6045903
0.712311
0.67573714
0.9082065
0.7683624
0.8303234
0.78359187
0.6788228
0.7038447
0.85880274
0.6969927
0.76380163
0.64881927
0.65142745
0.6830831
0.6829406
0.64877164
0.7079805
0.77809274
0.74168545
0.7141579
0.72385824
0.65634114
0.74802125
0.7455704
0.6949651
0.7152711
0.72013867
0.78122866
0.7568121
0.753366
0.6715041
0.7612479
0.72836125
0.6103221
0.69073904
0.68753636
0.70195544
0.7971742
0.6833063
0.7813606
0.71803415
0.6348517
0.7223459
0.6696043
0.6846088
0.896397
0.65380096
0.8299024
0.78872573
0.71927136
0.6258692
0.6854888
0.7730886
0.6478494
0.7163975
0.8185121
0.6880714
0.72791266
0.67559975
0.68798196
0.77359277
0.7144467
0.74017215
0.850686
0.76866275
0.67783046
0.7926666
0.6800085
0.6958851
0.7357943
0.7280107
0.6691661
0.6868166
0.767665
0.66406393
0.7457681
0.66681504
0.7013304
0.61325645
0.6075529
0.7102826
0.6875714
0.67187256
0.780902
0.78473735
0.70322263
0.66037506
0.7213567
0.6795542
0.814738
0.6817893
0.70622957
0.7337683
0.75699794
0.7708273
0.74892133
0.7993692
0.6850423
0.73269504
0.640404
0.63394475
0.795279
0.6660006
0.63896227
0.6219048
0.694456
0.7572152
0.801457
0.69684285
0.6698233
0.75737107
0.68414193
0.7535355
0.6880749
0.6897772
0.7515323
0.7112002
0.6859139
0.76184267
0.66572666
0.78304076
0.645005
0.64619756
0.73219347
0.61976343
0.6701385
0.7136301
0.6412176
0.65353227
0.659858
0.8168451
0.67711866
0.6610357
0.7313599
0.770159
0.66951114
0.68805856
0.6978697
0.6864491
0.8351801
0.6886814
0.77047396
0.7574062
0.702281
0.70244765
0.70577586
0.71858484
0.7518159
0.8503117
0.7468402
0.75836134
0.79582506
0.7441314
0.7347824
0.72868216
0.8113591
0.72346276
0.7390624
0.71879137
0.7461769
0.8890848
0.70329005
0.6533126
0.68808883
0.74270654
0.74455786
0.7737195
0.6732777
0.7238424
0.71795243
0.6721926
0.6888057
0.722451
0.6710693
0.6739687
0.7161342
0.70756996
