pupu-03.csv
0
0.50297534
0.6129474
1.0282453
0.6951954
1.0491089
0.8208547
0.9158584
0.78330153
0.7349934
0.7249938
0.7610929
0.5697423
0.62873906
0.6873402
0.74676126
0.6335911
0.61236787
0.7643003
0.7397336
0.72629344
0.6393858
0.7262887
0.64520884
0.7433878
0.5678586
0.63362515
0.6875267
0.61682385
0.7657742
0.6944295
0.6051192
0.8533822
0.71063584
0.6951618
0.7485735
0.7290256
0.6699086
0.66671216
0.6542896
0.74646795
0.76008123
0.68809396
0.68301266
0.69194484
0.53490305
0.7089921
0.6943084
0.6179569
0.67348874
0.6419731
0.70364606
0.5923478
0.7970216
0.7219258
0.65944254
0.64459765
0.6315985
0.7382567
0.67769545
0.6416991
0.63374895
0.6557565
0.6398135
0.65920854
0.70888776
0.63467324
0.6344305
0.694382
0.6609988
0.7285758
0.76042444
0.7332456
0.7192137
0.6924808
0.7403557
0.70433646
0.6357841
0.6170807
0.6814491
0.7211375
0.7110941
0.6396011
0.596963
0.710004
0.70055294
0.6747914
0.62544245
0.64333963
0.6553647
0.6688908
0.6143754
0.6431355
0.66791177
0.67839694
0.730633
0.7662764
0.7442837
0.7259606
0.67082274
0.62477875
0.73616445
0.81349534
0.6109513
0.6417484
0.6336626
0.69501406
0.59388816
0.6174468
0.63675475
0.63448584
0.64686656
0.58678657
0.6659776
0.6342271
0.5848251
0.6786687
0.6971423
0.75810856
0.702178
0.59121853
0.68274873
0.6869096
0.68903756
0.6861802
0.66669995
0.63529176
0.6915233
0.67175907
0.59186447
0.59849966
0.68131155
0.7036582
0.66401523
0.70628536
0.7177045
0.6490189
0.6890979
0.6560407
0.62311184
0.6509679
0.72762704
0.78666186
0.6924388
0.6489023
0.78154385
0.6759408
0.6813084
0.66734934
0.75522023
0.63458836
0.66225654
0.648095
0.6913022
0.74121946
0.65329885
0.6909526
0.6472006
0.6786921
0.6437629
0.57157266
0.6860791
0.5925842
0.64469486
0.719787
0.68668026
0.6793143
0.7568687
0.7406972
0.6866653
0.68361783
0.7389858
0.6903431
0.6396283
0.6944774
0.6879579
0.65876436
0.60213727
0.66371214
0.66220397
0.6514181
0.69485927
0.7296565
0.65548635
0.6501727
0.64521873
0.5820748
0.6638742
0.66634876
0.6572531
0.7343081
0.67698365
0.6791068
0.63206077
0.6632106
0.69859
0.683077
0.6658511
0.6601582
0.6978872
0.682629
0.6951343
0.8019877
0.656281
0.65631473
0.68771225
0.65866774
0.69772345
0.6708574
0.70383996
0.66888803
0.7540466
0.69240713
0.7431741
0.657879
0.62328106
0.69055027
0.6693925
0.66183054
0.66984737
0.68392885
0.673137
0.65244645
0.6428565
0.66504294
0.65129775
0.67119664
0.65267336
0.6832612
0.66264105
0.6207181
0.6787528
0.6768211
0.6640009
0.6662355
0.6957832
0.6638443
0.68590647
0.6808286
0.663112
0.7150315
0.66183865
0.6938279
0.6060962
0.7216602
0.6929112
0.7207116
0.68773
0.65385693
0.739372
0.6648582
0.6055763
0.73615974
0.7106957
0.6435449
0.73783267
0.7437357
0.68026316
0.62184256
0.5864038
0.7007436
0.71986413
0.67020714
0.6268392
0.6593745
0.7121868
0.63756233
0.6553215
0.6342687
0.63249385
0.65403485
0.68805623
0.64195013
0.6184372
0.62985486
0.6166771
0.6242299
0.670743
0.722473
0.606945
0.635559
0.6717875
0.6457838
0.65215623
0.7001776
0.61543673
0.67239124
0.654778
0.69008714
0.6096575
0.6569504
0.66880214
0.6523287
0.6377705
0.64120406
0.64847046
0.63645923
0.63474494
0.68039536
0.6773884
0.64577514
0.6974581
0.64129835
0.65499216
0.64474905
0.640269
0.6615734
0.61239153
0.7055008
0.69096994
0.6991583
0.7184374
0.6674588
0.6839717
0.6710264
0.6673416
0.6338509
0.75825864
0.67855716
0.6844469
0.6747976
0.70420873
0.6896983
0.6265627
0.6006196
0.639909
0.6627316
0.6556211
0.6325328
0.60170615
0.6532422
0.6717596
0.6839594
0.6147037
0.66170794
0.6382136
0.6897403
0.6291005
0.6682209
0.6467808
0.66216046
0.62514573
0.7107697
0.6441198
0.6650324
0.7034669
0.6434158
0.60550725
0.62838954
0.69833493
0.67635846
0.67634577
0.6425225
0.66892564
0.7376446
0.6547382
0.6930101
0.64252734
0.60869074
0.69066083
0.60204506
0.6807507
0.67270833
0.66832125
0.65248984
0.6308512
0.66622704
0.6930885
0.69993085
0.6313231
0.6982751
0.6142693
0.60094714
0.6987495
0.6760567
0.6221613
0.65966934
0.6159698
0.61348253
0.64087206
0.65367633
0.6942904
0.63720953
0.64476985
0.63184994
0.6986071
0.69305944
0.68267834
0.6548441
0.6308366
0.6507037
0.619326
0.6664991
0.6512532
0.66756153
0.6365579
0.6625362
0.669612
0.6982733
0.6854189
0.67436004
0.68444055
0.66025746
0.655752
0.6487869
0.6209154
0.69517726
0.6526623
0.60376424
0.6730916
0.6612935
0.6519215
0.66366976
0.70604694
0.6118183
0.74131304
0.7079101
0.6661715
0.66459197
0.6738406
0.6668837
0.66735595
0.66589755
