upuu-00.csv
0
0
0
0
0
0
0
0
0
0
0.56558657
0.76404035
0.69777364
0.6711535
0.6146143
0.625595
0.7178665
0.81230986
0.5999496
0.6071629
0.7584103
0.640057
0.805375
0.68042475
0.6329268
0.7858846
0.65912354
0.7140604
0.57891786
0.61822605
0.8518466
0.58568114
0.82715476
0.65485555
0.62111545
0.79307365
0.5653852
0.7926027
0.5308087
0.7046553
0.62155163
0.77633303
0.6646157
0.67964405
0.61194754
0.6963969
0.6118685
0.73165375
0.75471514
0.60055125
0.7320188
0.6862808
0.6632986
0.6969821
0.5809276
0.6788637
0.65410686
0.656634
0.7014838
0.67591137
0.65661645
0.6780289
0.661803
0.71200114
0.6219889
0.7446062
0.69050515
0.70119137
0.688712
0.6465563
0.65053284
0.6965063
0.6682811
0.73165464
0.6348588
0.6857961
0.66204387
0.6975371
0.681297
0.70496535
0.69328034
0.7103436
0.64669406
0.65386397
0.7589425
0.6900843
0.6561769
0.6670835
0.68722886
0.6956309
0.7504876
0.65344876
0.657089
0.7233571
0.6884544
0.71166897
0.6541842
0.71069086
0.75050116
0.69367915
0.6362976
0.6600194
0.68211967
0.706226
0.6767115
0.6458339
0.6603302
0.6821925
0.6475868
0.68663555
0.71833694
0.6840508
0.7059141
0.68216103
0.69509333
0.7112693
0.6911156
0.68844366
0.68334514
0.6951565
0.75913507
0.6942937
0.7481022
0.7229248
0.67539555
0.71065736
0.7216616
0.69522
0.7421155
0.74807996
0.7135593
0.79397994
0.73556995
0.75387704
0.744826
0.73849994
0.758542
0.7446837
0.77021164
0.7620502
0.6914722
0.7210924
0.64113927
0.7012302
0.68748885
0.7119163
0.73099166
0.7042473
0.7296658
0.75597745
0.72946215
0.7141053
0.7311914
0.68562096
0.77905965
0.69567096
0.7100639
0.69789165
0.7422172
0.7058458
0.7759581
0.74326766
0.81859624
0.69741344
0.753122
0.742142
0.76070535
0.77531147
0.7125223
0.74914765
0.76098526
0.7273096
0.7724072
0.76887095
0.76972353
0.7618051
0.73457694
0.7328195
0.7691955
0.7990549
0.7724174
0.76188594
0.7962229
0.83309394
0.77398425
0.7687592
0.7901509
0.81102777
0.7908462
0.74191064
0.7642535
0.80328256
0.79011935
0.7750297
0.8259983
0.8296819
0.8235701
0.8093115
0.8145842
0.7827579
0.760951
0.78714323
0.74667436
0.7617829
0.73935765
0.74882466
0.7748299
0.7537519
0.77682215
0.8191269
0.81143
0.7730694
0.84042513
0.81731224
0.77901196
0.82612246
0.7491491
0.83508825
0.8313452
0.75969064
0.7342737
0.824623
0.8393168
0.8050854
0.7442298
0.8129618
0.806809
0.8277465
0.83540696
0.80904675
0.8270928
0.7997377
0.81127954
0.76345915
0.7818286
0.7544385
0.771832
0.80212
0.7982529
0.8012021
0.8552198
0.81471395
0.79806966
0.7894593
0.80544597
0.8342424
0.8423926
0.8324182
0.83816695
0.8152204
0.82470894
0.7915956
0.8188118
0.79017186
0.80073184
0.7954828
0.8540906
0.82084644
0.8018958
0.827697
0.7490332
0.7663297
0.85000676
0.7891327
0.8346442
0.836945
0.8479262
0.8433107
0.800329
0.8230505
0.82452494
0.78888136
0.80805
0.7919288
0.8637772
0.8300335
0.8366289
0.82063216
0.79856974
0.816373
0.8277222
0.8066708
0.8101247
0.83442134
0.82456744
0.7936471
0.7622674
0.7832238
0.74330527
0.8013394
0.7902539
0.81485474
0.77113265
0.75890297
0.8061565
0.8416688
0.82410234
0.8205797
0.8359088
0.83033776
0.82149684
0.8201993
0.8221397
0.82881504
0.81414264
0.79803646
0.8456889
0.84410787
0.82165587
0.7914821
0.78382087
0.82396984
0.81567293
0.8216487
0.8329727
0.78434265
0.82602566
0.8153455
0.7897723
0.8368426
0.7924416
0.8335132
0.8202302
0.81134325
0.8271068
0.81508535
0.828039
0.835607
0.8119468
0.82338405
0.8041938
0.7885432
0.81695485
0.8262191
0.83681136
0.81383044
0.85319966
0.8080399
0.7939669
0.79999226
0.81847703
0.8299594
0.8136424
0.7575219
0.8289902
0.8028936
0.7846703
0.8125424
0.8304546
0.79541767
0.8440042
0.8574634
0.84542626
0.84241045
0.8315065
0.7466062
0.8325388
0.7964644
0.8066423
0.83170515
0.81541604
0.83528477
0.8242887
0.8139395
0.82988364
0.8278716
0.819698
0.8232572
0.80565494
0.84037673
0.8118556
0.83515763
0.79574597
0.8564186
0.83647615
