upuu-00.csv
0
0
0
0
0
0
0
0
0
0
0.56882346
0.7660144
0.6978842
0.6711856
0.6158484
0.6583717
0.7226511
0.8133957
0.601317
0.646209
0.77834994
0.68740034
0.8236159
0.68849933
0.67271894
0.81383663
0.6743402
0.71573883
0.59120095
0.6539023
0.87081635
0.6181184
0.8382323
0.660989
0.6452517
0.80541176
0.61034626
0.8220042
0.55706435
0.7284045
0.6602947
0.8015592
0.6783949
0.7107688
0.6395867
0.71936226
0.7763047
0.7915291
0.8078764
0.7546412
0.8264067
0.7475562
0.76080817
0.7761669
0.7250564
0.8317886
0.78308296
0.80623394
0.79599005
0.79726875
0.7775769
0.8297397
0.7931692
0.8205414
0.7688983
0.82595575
0.7961092
0.7856429
0.74538267
0.7794161
0.74605244
0.7396266
0.7750597
0.83219624
0.81064993
0.78503853
0.79873013
0.7768148
0.8140917
0.797285
0.7542382
0.78113
0.7663616
0.80349565
0.82048416
0.7948456
0.7858559
0.75532573
0.8087995
0.75634044
0.81088406
0.76455796
0.7556155
0.7773843
0.8064365
0.8209476
0.7903509
0.8076839
0.78210145
0.814112
0.7522971
0.72540754
0.7655648
0.77613735
0.7631483
0.77061284
0.7782049
0.78700846
0.76836514
0.77777153
0.8183304
0.7828681
0.777781
0.7674623
0.79066634
0.7935848
0.7707289
0.7896847
0.7924219
0.807236
0.81093735
0.77454823
0.828964
0.8513659
0.80002874
0.79486585
0.85087276
0.80195075
0.8372909
0.8260511
0.78634566
0.8160535
0.79698503
0.8267746
0.7442821
0.7991371
0.7803055
0.83632356
0.74534756
0.8023749
0.7640451
0.81090605
0.75461096
0.8109776
0.8203283
0.82867616
0.8111765
0.81705123
0.82169545
0.8259018
0.80623746
0.79912335
0.7840303
0.8030758
0.88166344
0.78835636
0.7589509
0.78477204
0.78798425
0.77328974
0.8363783
0.8370743
0.800968
0.7824275
0.7420186
0.7719198
0.8024708
0.8052681
0.83056426
0.80909055
0.8153857
0.7721056
0.7862822
0.8045886
0.8179545
0.7733668
0.7675954
0.7903198
0.79367477
0.85389984
0.7835217
0.84457487
0.781454
0.8650035
0.79391176
0.7978949
0.80927104
0.83588207
0.8160582
0.8346686
0.8417697
0.8355823
0.8038213
0.8371015
0.8100965
0.8632319
0.8011522
0.8083589
0.8230788
0.8521581
0.8238417
0.7744034
0.7901124
0.78502995
0.8027199
0.81222725
0.7833214
0.80655324
0.74988997
0.8038925
0.77592117
0.8182588
0.75885296
0.7951232
0.7778184
0.8569483
0.80841225
0.8183046
0.82561225
0.7870317
0.7632834
0.8129368
0.8290423
0.78233945
0.8133717
0.83871317
0.8177571
0.8246469
0.799234
0.7938084
0.8245536
0.803124
0.8435267
0.8148207
0.8435991
0.81508565
0.77579427
0.81474435
0.8017911
0.80967885
0.82960165
0.7989204
0.8407104
0.7969719
0.83688945
0.8599221
0.82736003
0.8222619
0.8498256
0.7884857
0.8565994
0.7690418
0.8468223
0.80889803
0.8203138
0.7792789
0.82609624
0.8382311
0.8239736
0.8092693
0.8172959
0.8205258
0.8061752
0.8334378
0.8550822
0.83803725
0.82682323
0.84822184
0.85187286
0.82590383
0.8191735
0.8375927
0.8138183
0.7959358
0.83493054
0.82941145
0.8656374
0.7902509
0.80326074
0.797667
0.8017683
0.7834198
0.79472536
0.82217073
0.7983595
0.82695615
0.7965094
0.82064843
0.80548763
0.81025416
0.8201149
0.82693267
0.80685395
0.7770529
0.8462075
0.7958817
0.8175694
0.81466097
0.80702794
0.8068521
0.8381395
0.7724935
0.8219536
0.8268799
0.831916
0.8227572
0.8177255
0.83038676
0.84942466
0.81173134
0.83439803
0.7972068
0.7951123
0.8110998
0.8033236
0.81503767
0.8482265
0.8638581
0.8052018
0.84322625
0.7626805
0.7806978
0.8385933
0.8093406
0.8191601
0.7893476
0.76936525
0.8188056
0.82333404
0.8060608
0.8161798
0.8336108
0.7965224
0.7972434
0.8275245
0.7538722
0.81291825
0.8252711
0.8059406
0.8189114
0.77593243
0.78115886
0.8303095
0.7501801
0.854766
0.8238475
0.8035897
0.79656255
0.8301229
0.8276473
0.8174129
0.8080636
0.8011558
0.81208974
0.8305887
0.80540353
0.81987095
0.8280502
0.8357569
0.8046848
0.79790306
0.8012327
0.8525735
0.83781135
0.80810493
0.7875994
0.8017509
0.85700184
0.81735814
0.83218575
0.8433069
0.8436382
0.8593082
