ppup-01.csv
0
0
0
0
0
0
0.54874486
0.6168397
0.8501747
0.57708186
0.8516095
1.0340993
0.7685752
0.7590864
0.6731345
0.7288507
0.67052376
0.71779025
0.79259413
0.7594798
0.6967866
0.77844685
0.7050686
0.7020423
0.8496116
0.82679176
0.7868246
0.652679
0.8304194
0.6404166
0.72559804
0.757328
0.71718633
0.7471003
0.67666155
0.7425881
0.67360353
0.6864038
0.7234485
0.6979987
0.51914227
0.60836196
0.5529411
0.62825656
0.6113422
0.6020504
0.64482856
0.8157331
0.72281045
0.71513927
0.5451728
0.56375575
0.74805635
0.6914583
0.63201034
0.65830517
0.68450844
0.6576978
0.6971105
0.61340994
0.62594116
0.66039944
0.70403975
0.6882476
0.67330605
0.7094803
0.7002666
0.7080228
0.7027226
0.7779467
0.66862166
0.5877975
0.7222878
0.69156796
0.7735255
0.65239763
0.6113623
0.70356786
0.742127
0.7104619
0.7144409
0.69140476
0.7463511
0.71587765
0.8268713
0.72195464
0.75072205
0.7807036
0.7493356
0.7740676
0.7789387
0.7914377
0.7706037
0.7880194
0.76631355
0.7708581
0.7216885
0.6882951
0.7305385
0.7404202
0.6988765
0.7678095
0.7132588
0.68855304
0.6969475
0.692596
0.75714123
0.75316113
0.88429004
0.79370224
0.75975686
0.77777314
0.8629061
0.7715256
0.756619
0.74043864
0.7598639
0.694968
0.75560176
0.77301794
0.78885317
0.7908161
0.74092054
0.77232504
0.7522266
0.8434752
0.9679502
0.84497243
0.84073716
0.983143
0.87259567
0.8577298
0.88846534
0.8890538
0.9284732
0.9023197
0.88582677
0.8546093
0.8958691
0.8309089
0.9096085
0.8963945
0.92732143
0.87589765
0.84076047
0.8420911
0.8058068
0.7981622
0.8150364
0.85586125
0.843903
0.8623198
0.85847145
0.8423747
0.8641137
0.90702045
0.90648735
0.88715327
0.8911983
0.8998511
0.914089
0.9554971
0.9884968
0.8703123
0.88771486
0.88873625
0.8520045
0.91178966
0.9114364
0.8742221
0.91025877
0.9747979
0.946789
0.9154746
0.8861725
0.9387332
0.942527
0.9220425
0.9070391
0.91207033
0.93407714
0.93397796
0.898533
0.94711584
0.945833
0.87685066
0.9341571
0.9563141
0.9728535
0.9800676
0.9362007
0.9032643
0.85905993
0.908884
0.8969138
0.874893
0.8769926
0.8103823
0.8692961
0.9160775
0.91471606
0.8955926
0.8674943
0.8947903
0.95622176
0.91052514
0.89126325
1.0468211
0.97015095
0.97421014
0.92806596
0.9129916
0.92021
0.91368085
0.8613258
0.8905606
0.9090831
0.87510985
0.95419925
0.9393584
0.94731766
0.98431265
0.9714966
0.95987743
0.8930956
0.9166372
0.96342105
0.8809458
0.91052544
0.9406903
0.9687469
0.912813
0.9716903
0.9569001
0.91579884
0.9426238
0.92892367
0.8809363
0.89469683
0.8408674
0.81197697
0.8881134
0.94817746
1.0302325
0.8818393
0.947539
0.97651887
0.9796192
0.9868829
0.9870033
0.9912735
0.9780685
0.9862402
0.9733774
0.9581438
0.9627883
0.97062194
0.9823726
0.9418206
0.9335731
0.9126232
0.92906106
0.9987707
0.9844948
0.9356068
0.954025
0.89901596
0.93185806
0.9161096
0.9334648
1.0010953
0.97460276
1.0053158
0.97472215
0.9732531
1.004043
1.0255927
1.0063386
0.9677658
0.942703
0.96820337
0.9502345
0.95044196
0.9875239
0.97792876
0.9698526
0.9852792
0.98729026
0.99006516
0.97273535
0.9602564
0.94406235
0.9190258
0.9446173
0.9355026
1.0227764
0.9421312
0.96167
0.9543972
0.9898289
0.9662234
0.9338261
0.9624448
0.9881269
1.0241132
0.9891084
0.991845
0.92974174
0.95609254
0.9214513
0.9241047
0.9888467
0.99508
0.9603781
0.99186337
0.9891974
0.9893083
0.9942697
0.9271774
1.0274103
1.033057
1.0249442
1.0590031
0.97322774
0.9039541
0.9346743
0.98918736
0.96383864
0.9879346
0.95313454
0.99839324
0.9676679
0.99411345
0.98195195
0.97039723
0.9799811
0.9654265
1.0699372
1.0291837
1.0150183
0.9679994
0.998117
0.9925663
0.96521527
1.002897
0.9737152
1.0007738
0.9668089
0.9902746
0.9254832
0.99654114
1.0020363
0.99009794
1.0720468
0.96550876
1.0205852
1.0027553
0.9169704
0.94736284
1.0403153
0.9628969
1.0974727
0.9773177
0.95635206
0.97166556
0.96062547
0.96532303
0.9975339
1.0096618
1.0119563
0.9834735
0.96440303
