pupp-00.csv
0
0
0
1.283671
0.73474646
0.5466607
0.606278
0.7129872
0.7249532
0.82114214
0.7345349
0.78821635
0.80201817
0.65032905
0.84147185
0.6474971
0.73842716
0.7093976
0.49738324
0.66929024
0.61956364
0.59255904
0.6071762
0.70206267
0.84006256
0.6809185
0.7878233
0.81208724
0.65995187
0.65457225
0.66347885
0.88438517
0.73010546
1.048278
0.7472923
0.79232705
0.7895712
0.45475462
0.606627
0.681565
0.7285588
0.5894629
0.7854225
0.8335157
0.48040098
0.7239154
0.66761476
0.80899584
0.9383688
0.7793899
0.64465666
0.57432383
0.76683944
0.6185698
0.7466222
0.61533606
0.67786777
0.7303177
0.6727839
0.68557376
0.64738166
0.7106562
0.6849734
0.6209792
0.60870564
0.6467344
1.1176839
0.6849232
0.7104207
0.6730606
0.6461111
0.70017314
0.60359496
0.70033157
0.60473424
0.68622947
0.6399322
0.73264945
0.85659677
0.7009365
0.7630776
0.7321755
0.75647205
0.79271495
0.6987866
0.6672503
0.72191316
0.6949541
0.72005177
0.7049239
0.69810534
0.71837515
0.69893396
0.87079024
0.72541845
0.706587
0.7071379
0.7186323
0.7195456
0.6824797
0.67545545
0.7241956
0.8005879
0.7290583
0.6682381
0.6764949
0.6551955
0.6920877
0.7257157
0.74928856
0.6855604
0.71266603
0.6753627
0.811074
0.7363286
0.82351327
0.7464353
0.7372633
0.7745587
0.72077405
0.7234899
0.70304704
0.7297094
0.7299619
0.73635167
0.70210546
0.64568
0.67906815
0.688982
0.7210646
0.76585406
0.71574265
0.6903944
0.66302186
0.6280654
0.6677239
0.74655104
0.7310013
0.8298033
0.73574007
0.7655255
0.7642835
0.66505027
0.75611395
0.71934783
0.72521555
0.7717683
0.71653026
0.7461712
0.7046371
0.6819009
0.66816413
0.68798995
0.6908407
0.7216896
0.70803696
0.7092162
0.6581863
0.8337629
0.7270275
0.71321243
0.7708593
0.7775526
0.698056
0.76848966
0.73260456
0.705486
0.74321145
0.70386475
0.74841285
0.725825
0.6515977
0.7303841
0.8120148
0.67017955
0.7190043
0.6605068
0.66401887
0.6322231
0.6815501
0.71930903
0.6696979
0.68584836
0.70797896
0.6667003
0.7972635
0.8026379
0.80654615
0.7273692
0.7366804
0.82334197
0.7558064
0.7146855
0.849123
0.7388161
0.73474354
0.7087041
0.8310685
0.70956945
0.6977108
0.7003956
0.71600896
0.70889163
0.7606109
0.7616088
0.77761924
0.72714454
0.75586545
0.77096003
0.75374633
0.8824405
0.8659187
0.76853675
0.7644609
0.77304566
0.77458817
0.78291535
0.7735148
0.76854223
0.8495201
0.7596347
0.78409314
0.74699163
0.74012846
0.75074995
0.6994673
0.7662839
0.7692766
0.78698945
0.7407263
0.7809048
0.67342144
0.72307324
0.71282935
0.7702865
0.72943866
0.7748874
0.78000456
0.7053807
0.73894954
0.72188246
0.68598866
0.70154953
0.76229876
0.7460426
0.80811316
0.7952675
0.79435843
0.8052337
0.83016086
0.81906307
0.7243119
0.9031574
0.76976085
0.7691367
0.7577605
0.8037079
0.8004357
0.74477196
0.7513499
0.74155754
0.71958405
0.83430356
0.7452691
0.8543545
0.7090521
0.72302026
0.7039011
0.75757605
0.77472836
0.69084936
0.7189911
0.79302627
0.73585373
0.738409
0.71981776
0.7188239
0.7287493
0.7695972
0.72918737
0.74976355
0.7093385
0.7357569
0.77228516
0.7913373
0.7334598
0.7115341
0.76630354
0.755213
0.794704
0.73620826
0.7339334
0.7652197
0.75239915
0.7700226
0.7553902
0.738325
0.7395728
0.7300705
0.7339517
0.7136655
0.76678765
0.74832934
0.6903849
0.7442906
0.7112296
0.7333035
0.69782203
0.73379695
0.7292776
0.7365519
0.7013297
0.75911045
0.74991417
0.7366243
0.7346513
0.75691533
0.76873755
0.7332982
0.79372233
0.718408
0.7762171
0.7351296
0.72497386
0.7208765
0.78489983
0.7247166
0.7735003
0.79385924
0.74355847
0.7715746
0.78279406
0.71857315
0.7452384
0.74805593
0.7447017
0.7596476
0.7183887
0.7332777
0.74415994
0.75990933
0.7654584
0.7553101
0.78023213
0.86046034
0.7582897
0.77312434
0.77591366
0.81030846
0.8027739
0.7735168
0.76513803
0.77048016
0.81101036
0.8243023
0.785062
0.8364756
0.7656185
0.7153593
0.70464474
0.68699855
0.70731676
0.782174
0.7307901
0.70870864
0.7601431
0.7587859
0.7490686
0.70657545
