upup-00.csv
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.96517575
0.8208797
0.68811125
0.6991493
0.49609387
0.7994016
0.59053516
0.7004869
0.69113684
0.86812174
0.6241329
0.6150782
0.8695121
0.7803496
0.72083205
0.76969874
0.75283146
0.70348656
0.7667605
0.7673227
0.7786127
0.77060866
0.6279369
0.69337887
0.7300222
0.7157867
0.77136666
0.71357787
0.593996
0.6266809
1.0310761
0.8843597
0.5739423
0.6536756
0.658696
0.6999293
0.62923574
0.69100046
0.7453782
0.5937511
0.61790335
0.66453624
0.50945085
0.69959974
0.6284935
0.7403831
0.6895272
0.62832564
0.7542192
0.6547082
0.7491608
0.63787484
0.73374176
0.5645852
0.6835266
0.7012006
0.672563
0.6840127
0.7766312
0.62907267
0.6088473
0.69909716
0.6954409
0.6964314
0.67010313
0.7823457
0.86111677
0.60740674
0.6843898
0.6464893
0.69071805
0.6184318
0.75240123
0.69717443
0.62611836
0.8914828
0.5471244
0.6806408
0.65980023
0.72787935
0.666247
0.649773
0.6706871
0.70095783
0.62105525
0.6918665
0.61602384
0.89861774
0.6775753
0.64807177
0.738612
0.7132337
0.7183602
0.7344608
0.66958356
0.6816822
0.74292797
0.6891152
0.70958835
0.70682883
0.7284054
0.8050485
0.68621254
0.7670376
0.7552689
0.6384847
0.6363328
0.67169034
0.6766196
0.6831175
0.72689587
0.8713756
0.8521802
0.705576
0.6920142
0.67852306
0.6558733
0.6425012
0.65342724
0.69921935
0.7497677
0.6027683
0.7587634
0.68105084
0.7958321
0.6947817
0.68533826
0.7383156
0.73078424
0.7055482
0.7083938
0.701537
0.72175145
0.69892
0.7543899
0.73283565
0.6789735
0.73754585
0.7750827
0.7463591
0.73346096
0.7803759
0.6490443
0.67604977
0.6593263
0.65718883
0.67670923
0.6455704
0.70020854
0.67103034
0.64988226
0.6863927
0.7053222
0.692398
0.681338
0.6743967
0.67008096
0.66440785
0.70764136
0.6924243
0.69024473
0.73023677
0.77686
0.7160903
0.69552493
0.64837515
0.68440455
0.7690637
0.6508137
0.6643323
0.66580796
0.650398
0.61650676
0.70171773
0.7365274
0.6935705
0.75481474
0.74660033
0.79403
0.810427
0.710806
0.77927136
0.7760734
0.7871363
0.72807723
0.7912197
0.70969325
0.7163292
0.82058775
0.75088453
0.68433136
0.6882239
0.7291617
0.7486414
0.777219
0.73552406
0.7938864
0.6882466
0.6725055
0.66565114
0.68335164
0.6896614
0.6859796
0.62198097
0.69754845
0.6844764
0.6823458
0.6793941
0.6949517
0.6084015
0.6312196
0.7382619
0.68394995
0.75343627
0.67466855
0.61747175
0.65154517
0.6223636
0.68822783
0.6467962
0.7165855
0.6686027
0.71893907
0.568719
0.6505767
0.6628297
0.73950773
0.68108517
0.7027893
0.70629674
0.69890004
0.68830514
0.67789984
0.6626574
0.71635866
0.6673769
0.60248595
0.69528925
0.6615953
0.65225637
0.6595272
0.67309904
0.6856411
0.5965779
0.6580353
0.6441117
0.6486665
0.68798935
0.6744571
0.70694476
0.7048286
0.6436291
0.657142
0.64085627
0.6946758
0.6714505
0.7630889
0.619251
0.60962594
0.71703315
0.67816055
0.64574105
0.6800925
0.66113317
0.65116614
0.64837193
0.69268733
0.68991566
0.7207673
0.68286085
0.66754365
0.6510997
0.721346
0.6213714
0.6739263
0.6739904
0.6294134
0.6607506
0.65957016
0.6536074
0.6117577
0.61083335
0.6666375
0.6616585
0.68670046
0.7223855
0.64647514
0.65231436
0.6637036
0.727721
0.6929988
0.63737315
0.63683295
0.637653
0.7904845
0.6904309
0.68695
0.7332044
0.71089244
0.7095655
0.757585
0.656199
0.6819244
0.6876402
0.7799454
0.7882173
0.84675497
0.6895727
0.6981889
0.71903217
0.7144127
0.7584244
0.7597176
0.66733795
0.68792427
0.73269135
0.8315589
0.69028527
0.65447134
0.70260465
0.8235388
0.76668143
0.65460753
0.7787121
0.73337966
0.6392512
0.651564
0.67660433
0.6477524
0.67463946
0.6484718
0.7529528
0.6948362
0.7504394
0.66982937
0.7319948
0.67840344
0.687778
0.7300221
0.7238058
0.7055484
0.73567444
0.68993056
0.66810393
0.73917115
0.72253704
0.7421524
0.70699036
0.7017621
0.7076792
0.72153413
0.6625769
0.70927984
0.73389184
0.6398545
0.70627093
0.72012556
0.7075788
0.70566344
0.7287471
