uppp-03.csv
0
0
0
0
0
0
0
0
0
0
0
0
0.4860014
0.50032204
0.9340664
0.8870258
0.9855909
1.0164424
0.77109516
0.88124675
0.71863145
0.6409051
0.7230543
0.83098423
0.6525592
0.7397213
0.84046936
0.67612934
0.7825559
0.8432082
1.0240203
0.7485466
0.7373672
0.7764182
0.9940288
1.1610326
1.0348163
0.8448652
0.8032977
1.1487274
0.72969997
0.619682
0.6234455
0.7061658
0.7508657
0.7075533
0.6988744
0.67236906
0.6202607
0.69071436
0.7591775
0.6519102
0.77153236
0.6088396
0.8208679
0.74191684
0.8962825
0.649565
0.6089953
0.67157567
0.692643
0.6768547
0.7847214
0.6787958
0.6962717
0.7079801
0.70463175
0.64046574
0.69877726
0.96907896
0.780107
0.7580625
0.80295604
0.79611945
0.8933
0.63482726
0.6431372
0.7037211
0.6623788
0.6529224
0.6265828
0.582006
0.6447016
0.648303
0.5966334
0.62694895
0.65481913
0.60557395
0.63798094
0.6847864
0.559964
0.62256014
0.95624137
0.64917403
0.7435767
0.653517
0.596159
0.599801
0.6091568
0.61006236
0.7408883
0.6695389
0.8295106
0.58591974
0.6122951
0.629296
0.65314555
0.63449204
0.66122913
0.63822544
0.67138386
0.68244463
0.6791651
0.5605597
0.72069335
0.65456384
0.63324594
0.6659402
0.6675336
0.6385254
0.6760463
0.83365196
0.6239366
0.65513474
0.71460927
0.7056205
0.6694388
0.64704955
0.76769024
0.64053446
0.72666556
0.64363706
0.68037
0.6475526
0.699341
0.6869362
0.63681024
0.8599077
0.66940165
0.60605896
0.6588953
0.7175453
0.6695839
0.6341542
0.67678607
0.6121791
0.6696558
0.7164304
0.62137395
0.66622025
0.6245078
0.6756424
0.6528804
0.7341176
0.6637316
0.6874246
0.6348548
0.64149237
0.61543334
0.6409144
0.6589826
0.635871
0.6410704
0.7159787
0.5861602
0.75365573
0.66790277
0.6733288
0.65223783
0.6895937
0.6552208
0.6242381
0.6823797
0.7130672
0.6131417
0.66502416
0.6940428
0.72831815
0.63196903
0.6398493
0.65674305
0.62305874
0.6736129
0.6957802
0.6581193
0.66867596
0.66061354
0.6210904
0.7517264
0.6760653
0.67209846
0.7071335
0.68019515
0.7128931
0.6597102
0.69609976
0.6487311
0.61529547
0.59645253
0.55969125
0.5918232
0.6980525
0.72578377
0.68423504
0.8478577
0.5768351
0.6148528
0.62135655
0.6173148
0.6128964
0.6102855
0.622453
0.62261486
0.62012297
0.6863142
0.6671451
0.6352355
0.6198197
0.7140522
0.64154506
0.60513467
0.6585681
0.6962448
0.6466971
0.61071265
0.67866904
0.69492555
0.6296385
0.7942873
0.6337228
0.6253334
0.61203265
0.64026797
0.6569811
0.62251097
0.72112155
0.6690145
0.5921876
0.69206077
0.6718641
0.6217245
0.639768
0.7313551
0.7314254
0.6381274
0.6346207
0.59926414
0.64384335
0.70175153
0.6366987
0.7928475
0.7436924
0.6626759
0.7630333
0.6900439
0.63615596
0.6647555
0.7826076
0.64622897
0.6650869
0.6582456
0.6511377
0.63877124
0.6510055
0.69447947
0.6841456
0.6630449
0.6613709
0.6464048
0.6791043
0.7031193
0.65239286
0.6678433
0.6855413
0.6309431
0.6542737
0.7336788
0.65478075
0.73496294
0.6585003
0.6654399
0.6429904
0.67188275
0.72013783
0.64142853
0.65928096
0.6594836
0.6501947
0.7019301
0.616569
0.6496554
0.6967175
0.64769316
0.6432984
0.71019036
0.65331817
0.76905125
0.57362765
0.63020575
0.66582066
0.6150129
0.627236
0.6379386
0.6988038
0.6498351
0.643381
0.6805019
0.6968261
0.61313367
0.6458285
0.66631913
0.8528263
0.7123527
0.6729687
0.6647564
0.67269576
0.65325683
0.68730986
0.6723756
0.7696607
0.66466737
0.6672371
0.6313261
0.6367564
0.6423905
0.7100358
0.7027891
0.64406675
0.600039
0.67144156
0.6269327
0.66548926
0.6557489
0.62143433
0.62429094
0.6519535
0.63208914
0.7025088
0.6876619
0.66723114
0.6538342
0.6217453
0.6790396
0.64096034
0.66846746
0.6593329
0.670569
0.81433755
0.6398714
0.6458949
0.6506638
0.6794246
0.64547884
0.63504845
0.62566584
0.6314795
0.63218606
0.6884945
0.6670945
0.6691877
0.6092586
0.6551829
0.70325357
0.70478
0.70619607
0.64642626
0.64217836
0.68318105
0.63536835
0.6888026
0.6291896
0.72565615
0.6267256
0.7907001
0.6416973
