uupp-04.csv
0
0
0
0
0
0
0.98747915
0.9768739
0.8678048
0.6300163
1.0
1.0553117
0.8164865
0.7922381
0.6839132
0.8908621
1.0539007
0.49286094
0.60132146
0.68053627
0.7154038
0.57936263
0.85242695
0.78984386
0.91912794
0.9282984
0.6317853
0.74026346
0.7614091
0.9839405
0.70299935
0.7596554
0.752272
0.64893895
0.8993053
0.84636825
0.857863
0.699329
1.0541724
0.59860516
0.85407305
0.7659806
1.0796804
0.55199754
0.9166548
0.8411309
0.70920557
0.6872222
0.6754665
0.68042
0.6311942
0.71243596
0.68483996
0.67169315
0.7928626
0.6533012
0.6993883
0.64330554
0.82293034
0.8469954
0.68733144
0.64698845
0.66906416
0.7115842
0.691615
0.6932391
0.54454035
0.6782408
0.96554464
0.73433363
0.75193167
0.6153355
0.67905015
0.68126786
0.74941325
0.69149435
0.84590435
0.6803508
0.8022631
0.77540135
0.6993486
0.7556982
0.7409232
0.7623971
0.7128071
0.8003262
0.6229812
0.908735
0.61651736
0.6847391
0.6753677
0.7451474
0.71510583
0.62025565
0.6230363
0.70247376
0.7617597
0.67126894
0.7227255
0.6402819
0.84147066
0.8514663
0.70827377
0.6258511
0.57404065
0.7117265
0.7049867
0.7480998
0.66784626
0.7717945
0.8483964
0.61734617
0.67113864
0.8262054
0.767184
0.7161421
0.65530723
0.68350613
0.6865615
0.74473923
0.69621146
0.7432963
0.7073524
0.76723677
0.7324419
0.721455
0.66357857
0.8011668
0.664646
0.6913153
0.64280593
0.7522515
0.70118177
0.67962617
0.7252082
0.7327787
0.6955707
0.71659327
0.6805037
0.608657
0.6601343
0.6926392
0.69585365
0.7272694
0.6017885
0.70342064
0.72455925
0.6855845
0.6120165
0.7136676
0.62752986
0.72599673
0.7913696
0.76682377
0.78076035
0.6459472
0.74830484
0.66447246
0.6556358
0.6790099
0.73866177
0.647927
0.70495844
0.7245754
0.7094234
0.6337592
0.6379251
0.6380828
0.6740909
0.7091362
0.67835927
0.69130474
0.76663995
0.63428366
0.6728407
0.70514715
0.775673
0.62467724
0.7881596
0.59295326
0.6744786
0.71069056
0.69074523
0.6808742
0.68744403
0.7061115
0.7304996
0.7744813
0.71203476
0.6243112
0.62112993
0.75923264
0.6821397
0.7188251
0.6959627
0.829324
0.7763346
0.6767003
0.66182303
0.7257376
0.7008066
0.6606164
0.6721374
0.66507643
0.6764464
0.66173244
0.70897347
0.66629416
0.6554565
0.7461857
0.66516334
0.69557244
0.6119078
0.70313793
0.72971016
0.7265495
0.60082316
0.6549512
0.69418263
0.64926094
0.66894996
0.7536341
0.67426026
0.69573873
0.7045308
0.679202
0.72075653
0.6657088
0.7582667
0.7492855
0.8199411
0.7369398
0.6631925
0.71056885
0.6620907
0.6978768
0.78322256
0.7533765
0.66395247
0.8133291
0.7386612
0.7049979
0.68456936
0.77664495
0.70657957
0.7208475
0.76833135
0.72090477
0.6972099
0.70064366
0.6686752
0.75916046
0.722938
0.6722679
0.7020294
0.7335399
0.67806554
0.7053034
0.8082236
0.6930321
0.7183839
0.63617533
0.7367041
0.7249821
0.7670628
0.6251999
0.676298
0.71391875
0.72115886
0.6723184
0.69360924
0.6583774
0.7107786
0.8310557
0.75727564
0.62487245
0.6710329
0.72830755
0.7441829
0.65300477
0.65434676
0.71204513
0.73707545
0.66974455
0.6907732
0.6297603
0.6731852
0.718231
0.63387233
0.72384584
0.6121521
0.8487521
0.6653171
0.730423
0.70074546
0.6565188
0.7358241
0.7716001
0.81177807
0.8100548
0.7444701
0.789563
0.722072
0.7511351
0.7521501
0.75629556
0.739223
0.7516565
0.7384232
0.67980826
0.6712625
0.65534794
0.6820662
0.6925189
0.8320236
0.6722348
0.64224607
0.71703273
0.71755415
0.65244883
0.76338726
0.74348104
0.6733077
0.6976503
0.6353878
0.6602009
0.7057902
0.6993547
0.68018883
0.7189022
0.68980706
0.70225215
0.6807757
0.7915122
0.69190454
0.62245905
0.68579966
0.7498268
0.6883466
0.67063713
0.66444117
0.71737653
0.7194664
0.67355245
0.714473
0.66403997
0.7505583
0.65893626
0.7125393
0.76014566
0.7388905
0.6033953
0.7392707
0.6392953
0.6910301
0.69835347
0.69743925
0.65931267
0.6888436
0.66260105
0.6783172
0.66968757
0.7016228
0.6910127
0.68830556
0.7793933
0.7135394
0.6601992
0.6915198
0.6962974
0.6511435
0.6911768
