pppp-00.csv
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.58683336
0.75810486
0.7334723
0.81257254
0.69522375
0.8276232
0.80193824
0.7018719
0.74986494
0.7131872
0.7625771
0.71536154
0.8154989
0.63428587
0.8046015
0.81337345
0.6554213
0.45234436
0.32779858
0.53400016
0.3461724
0.67308855
0.5003373
0.64380485
0.6278412
0.8082088
0.4438731
0.44448352
0.5947606
0.3912451
0.51575375
0.8443388
0.78240126
0.5340808
0.5763423
0.5129337
0.56917614
0.59369576
0.60026044
1.0297514
0.581118
0.6021021
0.5955707
0.580366
0.5383528
0.5510138
0.5789844
0.4748042
0.6179699
0.52586174
0.49593025
0.6547482
0.5099821
0.6302485
0.4481035
0.44504395
0.5724934
0.6197698
0.55617106
0.56199944
0.67231715
0.53215134
0.5686822
0.5582885
0.55132496
0.57452726
0.67366487
0.67301214
0.7022441
0.6695752
0.63705564
0.7263427
0.77084357
0.6854792
0.70183474
0.7230982
0.697961
0.67429423
0.6970246
0.7354781
0.70576113
0.7358523
0.7016793
0.6613025
0.7715371
0.64786893
0.77014565
0.66858107
0.8186676
0.6406871
0.73444134
0.75094384
0.72383875
0.68744737
0.6681047
0.7145765
0.7371702
0.7734601
0.7039869
0.78931123
0.65815675
0.66929305
0.8343581
0.6621742
0.69849217
0.68689644
0.6870947
0.7130861
0.71238905
0.6177185
0.6434264
0.6092768
0.63626486
0.6314577
0.65632045
0.65633506
0.67787033
0.6086954
0.718389
0.7595507
0.7424335
0.6549043
0.6734149
0.69770724
0.7555146
0.71201736
0.7692023
0.7290329
0.7161696
0.67980874
0.755779
0.66652626
0.7380853
0.7057876
0.7062146
0.76794285
0.7046343
0.69011456
0.6547515
0.7063869
0.925225
0.8708337
0.72658485
0.7303241
0.719734
0.6834066
0.87552965
0.7388644
0.71433216
0.71767044
0.7612128
0.7127652
0.8286692
0.6711288
0.7969328
0.77980095
0.82626903
0.73812115
0.72640336
0.7057212
0.69296616
0.75388473
0.6994252
0.75686777
0.77190477
0.79991364
0.7385192
0.8943187
0.82876885
0.7786006
0.85493064
0.86310863
0.78120923
0.9943144
0.84924954
0.8531908
0.7751555
0.78434676
0.77753675
0.7706363
0.81954426
0.73097026
0.8478069
0.84315944
0.6464331
0.6745181
0.7756585
0.70055544
0.7297929
0.8298531
0.6465567
0.70090646
0.8135775
0.8326525
0.73244065
0.90367347
0.7829927
0.81727374
0.8485103
0.69838977
0.6903467
0.788731
0.75884837
0.7788522
0.75150543
0.75485927
0.8204623
0.789311
0.8117341
0.73508465
0.7403247
0.9258671
0.7814583
0.84802294
0.78705376
0.7386771
0.8097312
0.92477936
0.92949057
0.8570852
0.7115342
0.6751198
0.7606058
0.74763554
0.6573371
0.772541
0.7227535
0.82024395
0.7871224
0.95651704
0.78595567
0.7311145
0.8226706
0.743781
0.75336814
0.7189909
0.7522343
0.74414366
0.84638524
0.76131916
0.8376256
0.7649146
0.81587386
0.71511656
0.80181015
0.9085941
1.1738397
1.0370182
1.0419953
0.99902284
1.1590031
0.99130714
1.0517831
0.89249104
0.76815605
0.8753377
0.87997085
1.0768782
0.8749872
0.8208959
0.76176995
0.9672192
0.83695585
0.9894559
1.0521144
0.8400715
0.8562665
0.8527343
0.80494773
0.8108078
0.7945977
0.7942755
0.8422877
0.8647419
0.7687729
0.7693841
0.8524238
0.8332204
0.84285843
0.81022894
0.90395546
1.0185285
1.0092664
0.94995993
0.9305729
0.8265073
0.9675382
0.97372377
0.9162778
0.8327085
0.80889446
0.90277755
0.81180775
0.81839126
0.85197103
0.77751386
0.95615613
0.75030446
0.8550541
0.8745479
0.7671799
0.8683965
0.92577547
0.9355716
0.83918774
0.8658886
0.9274887
0.85257834
0.79972005
0.7380243
0.78379774
0.7912319
0.7165208
0.76589686
0.7775044
0.8807378
0.82380956
0.81048965
0.730536
0.7881446
0.78478765
0.9031991
0.8285343
0.80380565
0.8576096
0.9947795
0.91640705
1.0786499
0.9233183
0.8619665
0.9605091
0.90891105
0.7959479
0.9170192
0.93887514
0.8318815
0.785061
0.91314363
0.8931341
1.0427964
1.0132197
0.89736617
0.9054799
0.87950003
0.9823102
1.0439296
0.872263
0.98347634
0.8769963
0.9493359
0.8332001
0.8872932
0.8512174
0.8891948
0.86852115
0.95045733
