uupp-00.csv
0
0
0
0.58701766
0.7495041
0.9487639
0.9088729
1.3737379
1.0900928
0.9181703
0.68189085
0.70913315
0.7198649
0.75284636
0.75851303
0.7491221
0.7687639
0.73794514
0.8079357
0.77150863
0.6356568
0.726289
0.8107742
0.5782238
0.80993533
0.7756754
0.640341
0.5908114
0.7954625
0.6019527
0.9342681
1.2558727
0.62980664
0.7388099
0.9689236
0.46822447
0.7660419
0.91853696
0.8552495
0.5684393
0.46284896
0.83777803
0.7719918
0.5866167
0.6600885
0.9227047
0.8073868
0.72697586
0.80038494
0.67526007
0.7678273
1.033619
0.7206559
0.7063552
0.7220744
0.7862561
0.9433205
0.6806953
0.7829503
0.6750986
0.94912773
0.87999856
0.8062693
0.7827906
0.62951344
0.70468014
0.6889877
0.7117493
0.72741354
0.65635204
0.87145466
0.7145562
0.6679958
0.7160578
0.98243594
0.82372296
1.0457286
0.9030895
0.7428001
0.7965839
0.9309464
0.9165652
0.7305951
0.8131096
0.83570737
0.773115
0.8059546
0.70867133
0.759699
0.84982103
0.83196735
0.8611577
0.9793569
0.94388807
0.83596736
0.7846477
0.8893665
0.78346235
0.8054619
0.83029413
0.88111466
0.8535065
0.8561364
0.8717521
0.7049946
0.7265259
0.7400982
0.91409564
0.76696455
0.95042896
0.7406363
0.78881294
0.8508438
0.9891555
0.82382184
0.81611866
0.78482807
0.84461325
0.7951611
0.7963083
0.9906186
0.8597148
0.8187142
0.83631134
0.82157403
0.83954245
0.88082707
0.8000399
0.79707664
0.756103
0.8073529
0.7842755
0.7572252
0.7538306
0.80395716
0.84345776
0.8061564
0.8050979
0.8286781
0.77287877
0.83437675
0.8942666
0.8978669
1.0368935
0.8879712
0.7504173
0.7826178
0.7721767
0.8005267
0.84963024
1.0095572
0.78453934
0.80260396
0.78588265
0.8217359
0.83685225
0.7499164
0.8494786
0.8264515
0.7631842
0.8071619
0.90904367
0.7674578
0.8678088
0.96363336
0.9605636
0.87783176
0.87370515
0.9194105
0.84429646
0.77208334
0.8910984
0.87046725
0.9476489
0.9094107
0.8164326
0.8083817
0.74190474
0.8778548
0.7939551
0.9460803
0.76155806
0.81817305
0.75660425
0.7411343
0.6998512
0.78723687
0.87160325
0.94059724
0.7691707
0.8408365
0.7629071
0.7795241
0.8669663
0.9335819
0.86249745
0.82216996
0.92766905
0.9033117
0.81011903
0.781311
0.83026236
0.829399
0.7962434
0.7619135
0.8271501
1.063571
0.9549448
0.97934943
0.9160878
0.7978071
0.91096896
0.81687427
0.81569767
0.7782003
0.7980965
0.8723551
0.79927146
0.89468765
0.79509825
0.8324513
0.77192724
0.7658372
0.85860693
0.79876184
0.88748085
0.89487207
0.91020477
0.8926542
0.83106345
0.8265468
0.858233
0.94487226
0.8228468
0.8301394
0.7973498
0.9446546
0.72999805
0.85685086
0.89566946
0.79153115
0.81228006
0.82521844
0.755431
0.8832993
1.0926025
0.86984754
0.9009423
0.8398496
0.8499992
0.9194388
0.8251991
0.9818983
0.8827586
0.89491206
0.9657471
1.0005143
0.83757854
0.87018585
0.90678906
0.87376595
1.0828576
1.0560039
1.0164781
0.97089976
1.0394652
0.9601181
0.86845267
1.0464436
0.99160415
0.98343253
1.0050068
0.89645815
0.893808
0.7868324
0.8610719
0.88693434
0.8164867
0.9126508
0.8309831
0.95168877
0.9209852
0.952651
0.9288144
0.9588707
0.98035586
0.959773
0.85730064
0.9152946
0.8903098
0.91713536
0.8861091
0.8991053
0.97308975
0.8859292
0.84262913
0.8742061
0.88011456
1.0474286
1.0078856
0.88846856
0.860634
0.9867633
0.94099844
0.90917706
0.85116625
0.88730943
0.93345726
0.8918538
0.934673
0.9701038
0.917095
0.97926074
0.8207148
0.816465
0.9324855
0.88582397
0.88342005
0.8390691
0.922989
0.91592336
0.8549481
0.95790654
0.8842321
1.0193675
0.94286054
0.9616711
0.87411517
0.7306041
0.76884425
0.75087494
0.7766267
0.7531966
0.7300833
0.8522265
0.93497294
0.77829874
0.7607669
0.90555024
0.8455426
0.82960826
1.06099
0.9103759
1.005399
0.96233946
1.0194857
0.8725472
1.0031892
0.9857787
0.841562
0.88879234
0.9291382
0.85200715
0.8139574
0.88164645
0.86807084
0.8371557
0.8970007
0.91649705
0.9802726
0.9512269
0.8349352
0.94019973
0.97101116
1.0153168
0.84744984
0.90795827
0.85638654
0.92261684
