pupu-04.csv
0
0
0
0
0
0
0
0
0
0.75965
0.7911638
0.9082069
1.0953103
0.7988172
1.1679735
1.1044292
1.2704026
0.69522244
0.7121424
0.9606781
0.7719177
0.8174165
0.8772866
0.6986022
0.82795596
0.5963319
0.73399967
0.7108411
0.9423177
0.76795715
0.719596
0.507349
0.62905914
0.68280166
0.71602464
0.6977549
0.78968763
0.7555214
0.6391133
0.54211736
0.37339777
0.5989968
0.38684914
0.7274636
0.6701082
0.79337645
0.71038944
0.8443833
0.54807425
0.7093013
0.69134176
1.0447403
0.73980945
0.4981301
0.6707817
0.67037016
0.664764
0.64533865
0.60854393
0.6951507
0.76192504
0.8311891
0.71909785
0.74351186
0.8432944
0.5668764
0.6552703
0.75640243
0.72794276
0.84838015
1.2637337
0.63644886
0.70592064
0.6495917
0.8526036
0.72323817
0.7904998
0.68914163
0.6501218
0.698936
0.7815769
0.6409887
0.7054011
0.6974993
0.88947
0.75758725
1.046537
0.7737012
0.7718922
0.6982113
0.742391
0.63687456
0.73378104
0.7084377
0.95336425
0.7277578
0.6583763
0.76899755
1.003328
0.74787086
0.74456066
0.6832236
0.7119607
0.6906639
0.63647753
0.77942353
0.6806543
0.72304535
0.78575397
0.6749935
0.69594735
0.71082777
0.7773808
0.70969886
0.7211536
0.8129002
0.8125565
0.75043553
0.8025229
0.8644973
0.6999482
0.7588894
0.7584353
0.796701
0.75613165
0.8229572
0.7743145
0.8000903
0.73346615
0.7916147
0.7546964
0.72345114
0.7123686
0.7307105
0.7498786
0.6849132
0.7218868
0.6908664
0.7249646
0.8856918
0.75974953
0.7383582
0.84929913
0.8120716
0.7038234
0.687427
0.6863532
0.75584686
0.7072649
0.78812283
0.75181
0.7513785
0.6617873
0.7807202
0.7455707
0.72203857
0.77737665
0.7587252
0.89655614
0.744447
0.7214021
0.7350796
0.7085701
0.7359363
0.8344693
0.73158115
0.82588106
0.7379145
0.8646492
0.73812616
0.7540593
0.7174392
0.8043841
0.78909814
0.729123
0.82472366
0.69990253
0.78209555
0.703579
0.72052896
0.82145995
0.8390281
0.78590655
0.7323425
0.7410877
0.7392158
0.68802613
0.8280687
0.6574745
0.74039924
0.6792212
0.770343
0.756737
0.8000567
0.7103086
0.7372022
0.8870907
0.72978026
0.7290155
0.7265223
0.6860458
0.7251994
0.72864777
0.69234216
0.73751086
0.7330572
0.809792
0.70002496
0.7778787
0.6941253
0.86177766
0.7887406
0.84734535
0.70697117
0.75581217
0.7370799
0.7624248
0.7907815
0.80675095
0.70891994
0.8978462
0.7558615
0.7985191
0.82849985
0.8826426
0.72935414
0.7591545
0.76906836
0.7351231
0.71607184
0.87873906
0.8165388
0.7403376
0.79231703
0.84754074
0.8432821
0.8120942
0.75127286
0.86638236
0.7719888
0.8176348
0.8499511
0.75535595
0.8253771
0.7448058
0.75631005
0.908241
0.81166714
0.7478773
0.69300616
0.7089707
0.73983216
0.7473192
0.87782687
0.77838653
0.91226155
0.8321137
0.86021435
0.79852194
0.7676713
0.6569424
0.736845
0.7322165
0.7217938
0.8148933
0.75139046
0.73423797
0.8164918
0.805031
0.8052114
0.8191782
0.8665013
0.94339633
0.7981396
0.79890245
0.8532777
0.88672674
0.8175728
0.83327633
0.7061241
0.7565299
0.7489459
0.7944496
0.7541291
0.88241583
0.7708835
0.83308977
0.7804146
0.89756644
1.0214516
0.7466751
0.73835325
0.8734299
0.82052904
0.7875356
0.77861005
0.76498204
0.71904564
0.7680881
0.7405273
0.68496644
0.7078351
0.74331445
0.71713567
0.7342047
0.69911426
0.7636495
0.7400797
0.7596366
0.7289631
0.713486
0.81959265
0.87791073
0.73877096
0.7532079
0.773281
0.7650561
0.7161653
0.7197129
0.7796338
0.8504886
0.79381984
0.825997
0.6875993
0.99257106
0.8970123
0.7439964
0.7927579
0.75301856
0.81527936
0.80282676
0.74722916
0.7732151
0.76366246
0.7280499
0.7795481
0.660555
0.6856823
0.73869836
0.7010918
0.8196313
0.73377717
0.6914468
0.6343702
0.736209
0.6597732
0.73304135
0.7915788
0.7315405
0.70378643
0.73706204
0.7441892
0.72491825
0.7468491
0.7583449
0.6755494
0.7629237
0.7049588
0.69257253
0.7893845
0.7162473
0.723159
1.0054524
0.87214845
0.93139714
0.933241
1.0712258
0.79374236
0.74657667
0.8694732
0.8511745
1.011641
0.7738946
0.7373112
