uupp-04.csv
0
0
0
0
0
0
0.9886632
0.9781875
0.86866367
0.6374313
1.0
1.0568326
0.81781214
0.79364103
0.6861624
0.89166754
1.054944
0.49635556
0.603131
0.68197614
0.59220505
0.895608
1.3661065
0.773544
0.89515835
0.64250505
0.5241368
0.5504632
0.5672643
1.0395805
0.66547894
0.7025453
0.7342386
0.6216716
0.757151
1.0803034
0.8594125
0.6633243
1.0845194
0.49815106
0.8207339
0.675661
1.1446035
0.64567286
0.9033334
0.78953624
0.63331735
0.6864422
0.8280811
0.78588665
0.6754411
0.7520079
0.6721704
0.62318146
0.811689
0.5924734
0.75236505
0.6552828
0.873447
0.8879594
0.809408
0.7632703
0.7043357
0.7774295
0.7413922
0.69446385
0.60430855
0.7312597
0.99676585
0.7870346
0.78621566
0.6261533
0.7280379
0.73801774
0.81798816
0.69063765
0.8378445
0.6989729
0.75789994
0.77223027
0.7149796
0.84887356
0.846957
0.864719
0.7830525
0.738274
0.7058784
0.9885319
0.7542842
0.7275567
0.845594
0.8550857
0.7904253
0.75987905
0.7415144
0.7584538
0.7812535
0.72542197
0.8339264
0.67988783
0.92214566
0.9183554
0.7597038
0.75119853
0.7296341
0.77957785
0.79234016
0.8058845
0.6438076
0.8499207
0.8855642
0.6761923
0.7242374
0.87030935
0.90718997
0.7991768
0.759309
0.88197654
0.87082934
0.88943565
0.8305628
0.91997516
0.8191117
0.8032141
0.7924083
0.77483785
0.76348877
0.9109572
0.7848606
0.80321723
0.83073205
0.8736693
0.8092893
0.78808755
0.80775493
0.80784345
0.7818721
0.88379973
0.86154544
0.8213615
0.7959952
0.85795075
0.86852205
0.83961105
0.7537787
0.8314048
0.8209253
0.84432954
0.78916067
0.83397
0.8191934
0.7669878
0.8951042
0.8550592
0.81360596
0.74786186
0.9122372
0.760079
0.80434865
0.9150315
0.8306284
0.70518297
0.8502789
0.8388179
0.90562713
0.7798678
0.7620445
0.7923681
0.74852204
0.7283097
0.7564839
0.7415438
0.79936063
0.6866138
0.8243463
0.93935364
0.8604391
0.685383
0.85964274
0.6928923
0.6909973
0.74516594
0.7429849
0.78383064
0.7976714
0.81104195
0.79704314
0.8016814
0.83511454
0.7811578
0.75945276
0.85322225
0.71216863
0.83923316
0.8140711
0.9570069
0.84546506
0.8056537
0.8107129
0.8762426
0.8170317
0.8544835
0.80840725
0.7917565
0.7685555
0.77146184
0.82274246
0.7903406
0.7914121
0.8692561
0.67986673
0.7529543
0.74536085
0.8744013
0.8596023
0.77508247
0.6175635
0.7921451
0.7001724
0.7407527
0.68177766
0.7886682
0.6650396
0.8210817
0.80648947
0.7183138
0.79291844
0.89058673
0.90569323
0.89419556
0.9647014
0.90398586
0.84991795
0.8560455
0.88106054
0.8208286
0.982788
0.87503713
0.81287616
0.99148774
0.85731643
0.81627077
0.80713046
0.8739514
0.851191
0.8029688
0.8011525
0.79484004
0.77718866
0.76523364
0.6602471
0.7623904
0.7402109
0.65755135
0.73296714
0.8166157
0.76040184
0.7470928
0.90989506
0.79311687
0.73009837
0.6708627
0.8309014
0.8757858
0.8090584
0.68381023
0.68957096
0.7645058
0.91442126
0.8187895
0.77705806
0.7921188
0.7706674
0.909565
0.92493665
0.74179465
0.80462575
0.8263653
0.8090514
0.6968614
0.844487
0.77593637
0.8158766
0.71361595
0.8132797
0.74283683
0.69375837
0.75442654
0.69033724
0.7731537
0.61647624
0.8763582
0.6610519
0.8279071
0.67743725
0.6809076
0.74370867
0.8286873
0.8334787
0.88461894
0.7467436
0.8106414
0.83983624
0.8392932
0.8118244
0.80249625
0.86301607
0.83916
0.7322957
0.7800583
0.8196632
0.82186395
0.8830043
0.94889015
1.0134296
0.8842849
0.7326277
0.75903434
0.79051805
0.8367413
1.0009061
0.8593529
0.86624277
0.8013437
0.8062471
0.7326326
0.8264305
0.7552188
0.89089495
0.99345934
0.83416045
0.7880331
0.8601758
0.9319626
0.833338
0.7860485
0.7857969
0.87998176
0.8779057
0.7415618
0.79968363
0.801694
0.79211104
0.7347948
0.77367383
0.7762565
0.8485615
0.7670161
1.0260662
0.8944978
0.8554699
0.7205819
0.90188104
0.7641392
0.82368016
0.8406762
0.8427919
0.79101527
0.807687
0.815875
0.8447969
0.7833213
0.8187555
0.8551765
0.8143438
0.9102527
0.86682487
0.7864399
0.90137696
0.8961859
0.8238368
0.80241865
