pupp-01.csv
0
0
0.72139454
0.8830302
0.8806098
0.854616
0.6811722
0.7829065
0.6529769
0.6893374
0.8141507
0.7313516
0.539739
0.6714337
0.84395474
0.6145713
0.8310761
0.8941147
0.8599015
0.8572676
0.7484605
0.68815535
0.804827
0.80016387
0.7987553
0.6629463
0.7549375
0.81621253
0.95149285
0.77221924
0.63427836
1.0226253
0.57777166
0.61569464
0.6858346
0.5562275
0.7209939
0.84370285
0.62186366
0.5735662
0.5417209
0.89876854
0.6176743
0.6031342
0.6005049
0.99964416
0.6135566
0.48458913
0.37370571
0.5661496
0.6110657
0.49313658
0.52576363
0.53922904
0.4583985
0.6212848
0.5086544
0.7611786
0.80065644
0.5901741
0.4706974
0.43965825
0.6740273
0.6977502
0.5931025
0.73968995
0.6881004
0.66597825
0.67113054
0.6253741
0.5760562
0.656505
0.7595034
0.55405104
0.66458356
0.73276234
0.9250006
0.66043395
0.6280942
0.6381477
0.69235677
0.6998533
0.78826493
0.678535
0.7464312
0.7378435
0.79448265
0.8144736
0.7915387
0.7286195
0.7425978
0.722584
0.68452764
0.7657185
0.71757686
0.7897205
0.8296268
0.875053
0.8919986
0.83710235
0.7284406
0.740894
0.6476527
0.7307534
0.74984545
0.68162173
0.7226843
0.73267734
0.72170436
0.71187234
0.6922286
0.7076997
0.7619652
0.74306715
0.81066734
0.7865606
0.6276339
0.7617808
0.70296085
0.69094265
0.6999888
0.68222433
0.7121504
0.69148767
0.65732205
0.72270995
0.6879589
0.7662733
0.70570487
0.7709039
0.66460544
0.68541884
0.7475067
0.73980623
0.6774066
0.6879508
0.8017081
0.71943986
0.74733466
0.72129095
0.8248234
0.86698484
0.7349619
0.7818035
0.71886194
0.7155732
0.81552905
0.767045
0.7523829
0.7425956
0.7703552
0.7415325
0.78509337
0.6997728
0.86625093
0.78527397
0.8652156
0.73348826
0.74799204
0.6880904
0.7133149
0.7039194
0.7594841
0.7042059
0.89936227
0.81019026
0.86036056
0.7918953
0.86145127
0.82194036
0.89864475
1.1067519
0.75345296
0.8026086
0.8325549
0.70418733
0.6653876
0.6646978
0.69933826
0.8103078
0.71870184
0.78622895
0.6933655
0.66156036
0.7458415
0.7765836
0.73400205
0.64713824
0.7507092
0.8427176
0.8662634
0.8021963
0.96980584
0.90042156
0.8187974
0.7809708
0.7506334
0.7557707
0.76261467
0.7401082
0.7454917
0.748897
0.7364863
0.85845876
0.7536101
0.73517233
0.6893464
0.75342435
0.6380598
0.69498515
0.800172
0.7549511
0.8019652
0.59325355
0.69191736
0.67884964
0.7969377
0.6739592
0.74243593
0.6558567
0.67009455
0.62038404
0.7345031
0.77036035
0.6319292
0.5935006
0.66603297
0.6612387
0.61942166
0.6288098
0.6043448
0.63379663
0.61898637
0.6765214
0.7754069
0.67773247
0.713035
0.7334328
0.6613869
0.79961145
0.71121264
0.750879
0.7435469
0.70054096
0.7474899
0.6951641
0.7610189
0.76358396
0.7544557
0.71527153
0.72591406
0.5828795
0.6334544
0.5881331
0.6733371
0.64837444
0.7603986
0.5951431
0.6218677
0.6407702
0.6202567
0.7622146
0.7042701
0.79544336
0.84212756
0.66264796
0.67489076
0.630081
0.6795355
0.5996621
0.79168284
0.61471057
0.71715784
0.71759844
0.6391478
0.7024338
0.82285625
0.7072668
0.6809702
0.63763267
0.6359038
0.67154837
0.7202894
0.63432586
0.66783255
0.73215175
0.7829724
0.720146
0.6864674
0.74587244
0.7489329
0.6050658
0.73034644
0.74933463
0.7892487
0.7561949
0.73339516
0.87509096
0.8998906
0.9169874
0.9871833
0.91607374
1.0192267
0.93895733
0.9270262
0.8886939
1.0016934
0.7996035
0.8857103
0.8758557
0.8252805
0.7693051
0.86637646
0.8301647
0.8519989
0.8772863
0.7738589
0.80619276
0.81096077
0.803634
0.8571848
0.7961244
0.80713207
0.89183474
0.8998118
0.93279666
0.8230909
0.8530438
0.888253
0.86051935
0.9398906
0.8759596
0.9235172
0.85877883
0.9787352
0.81438804
0.90168214
0.9405142
0.84003305
0.93538105
0.8547632
0.9444705
0.9214752
0.8187589
0.8741625
0.81503737
0.8855801
0.8019742
0.8412118
0.90422726
0.8535465
0.84164107
0.8188744
0.8114996
0.9129064
0.81639004
0.79926014
0.8106776
0.9090883
0.94870794
0.95654446
0.872216
0.95172936
0.86205196
0.9473434
1.0412406
0.9663769
0.93569237
