puuu-04.csv
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.0667888
0.8401366
0.80462503
0.79467696
0.81014395
0.62113345
0.78935486
0.686662
0.70074004
0.6426639
0.6149781
0.63217723
0.5466665
0.67622805
1.1010768
0.82771075
0.71757466
0.75462687
0.9533601
0.7396218
0.73163056
0.7767707
0.5560214
0.67313164
0.69718623
0.71753585
0.73285073
0.74688816
0.71454805
0.6662204
0.9079898
0.69525427
0.9594198
0.94782346
0.87861234
0.66867346
0.63896805
1.0087011
0.6445878
0.8713097
0.6945309
0.6382908
0.68982416
0.73752403
0.6722729
0.647802
0.6558114
0.7465268
0.6914427
0.67741627
0.777139
0.62837505
0.71381193
0.6333999
0.7259783
0.67401737
0.7325294
0.71695495
0.7116451
0.62677073
0.808775
0.76402414
0.7218567
0.6691863
0.5706334
0.7109319
0.7302177
0.6594377
0.7810442
0.65990597
0.7202394
0.67909396
0.72260505
0.71600753
0.70555216
0.70907825
0.67384154
0.6649484
0.7140617
0.94722915
0.74406624
0.6857215
0.69944316
0.6604131
0.70523137
0.7663908
0.73676276
0.7292299
0.76345944
0.7806709
0.9120589
0.79643744
0.72552574
0.7284763
0.7383177
0.7289641
0.7179807
0.7442584
0.86107016
0.79555863
0.7284003
0.6966393
0.729594
0.77101606
0.7079166
0.70486504
0.660458
0.6796109
0.7254698
0.7159447
0.70445985
0.70885116
0.7334188
0.6924974
0.66607666
0.72355974
0.8267756
0.7404814
0.7614369
0.73867315
0.7593222
0.7271436
0.79234934
0.7109721
0.7471623
0.7983613
0.78110576
0.76559263
0.7620921
0.7266146
0.7154387
0.8156476
0.9123468
0.830237
0.78490573
0.8380844
0.7626759
0.7854255
0.8185593
0.7387753
0.8226106
0.7486567
0.7986485
0.7736641
0.79124
0.86409813
0.85290056
0.88108003
0.8693746
0.85492724
0.8336165
0.7968144
0.797964
0.741432
0.694755
0.7918351
0.76412785
0.79791605
0.81075686
0.84390104
0.7149901
0.8150549
0.85769826
0.7986982
0.8047478
0.857929
0.73287034
0.78849185
0.75708896
0.8400905
0.8680151
0.86205745
0.86227477
0.7694425
0.8091193
0.82177496
0.9043884
0.7908482
0.806876
0.8062392
0.8897907
0.8963241
0.8768522
0.94670576
0.7850512
0.8676454
0.8351884
0.89158934
0.84695107
0.8481534
0.7623307
0.8887488
0.89057785
0.77876025
0.7988789
0.8447332
0.84749824
0.8929291
0.85864455
0.8270284
0.8945982
0.89134866
0.93831056
0.9446659
0.9789087
0.9564888
0.8788755
0.90473086
0.8970891
0.85553026
0.81241256
0.8695696
0.76783943
0.8278371
0.7783676
0.8331578
0.7814496
0.79466677
0.8332625
0.72800505
0.8212792
0.85181844
0.90880156
0.89388824
0.93871397
0.8512264
0.8212204
0.9155245
0.9100529
0.95382166
0.95734227
0.9390947
0.92103887
0.9587147
0.9063444
0.8730953
0.7752702
0.8381148
0.8312523
0.8070525
0.767628
0.82660484
0.89627326
0.9193336
0.8892526
0.94556123
0.9464813
0.9309517
0.94097984
0.8602476
0.914588
1.0017043
0.9899094
1.0227349
0.99605435
0.9336637
0.9682557
0.9601534
0.9474105
0.95649606
0.9326432
1.0030863
1.0324349
0.9166597
0.94147277
0.94823766
0.8255115
0.8663509
0.85862875
0.8049407
0.7621302
0.82256323
0.94009507
0.9802911
0.9943481
0.9902413
0.90170515
0.95781815
0.88237536
0.8703723
1.0147209
0.94202614
0.8990095
0.90237606
0.9882905
0.95662886
0.98491275
1.0317237
0.99235564
0.848806
0.9280171
0.97449803
0.94537276
0.94613636
1.0101804
0.95760375
1.0209856
1.0141333
1.0063566
0.9505154
1.0013345
0.94990546
0.95091736
0.9526206
0.9652613
0.91849756
0.84175766
0.8805588
0.873201
0.9684774
0.9775741
1.0015478
0.9500429
1.0501306
0.93546885
0.898342
1.0287119
1.0183928
0.95998573
0.97306085
1.0264735
1.0190157
0.9454625
0.99342656
0.99528307
0.94937
0.96376693
0.9470205
0.9580651
0.9440447
1.0112745
0.97313285
1.0025762
0.96337247
1.0065205
0.9453738
0.997573
0.9664973
0.97841555
0.9744139
0.9849706
0.97610396
1.0118791
0.971041
0.93785375
0.96487516
1.0092336
0.933374
0.9510944
0.97571015
1.046619
0.931014
0.9774475
0.9869931
0.9446742
0.94216406
0.94054985
0.9748261
0.9909162
1.0626681
1.0296863
