upup-04.csv
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.62389374
0.6051307
0.6520593
0.64863306
0.7715043
0.816621
0.6535348
0.62925637
0.8148393
0.7093397
0.69171715
0.690829
0.7000515
0.5848126
0.7370136
0.9602102
0.75378525
0.63442844
0.66984934
0.69028956
0.6997719
1.0069137
0.6670471
0.65607256
0.8837689
0.65626967
0.7311859
0.7721452
0.7311084
0.7157629
0.6590107
0.6536358
0.75219244
0.7063713
0.7225512
0.7278191
0.75427264
0.7032774
0.729894
0.7196862
0.6908201
0.7329646
0.8417428
0.7812814
0.95730513
0.75630957
0.8366581
0.8023315
0.8357557
0.7721557
0.8087197
0.8300517
0.79348737
0.70569783
0.71398246
0.72385013
0.78208387
0.741337
0.72149837
0.64925396
0.73440784
0.7356088
0.78252214
0.753777
0.7261278
0.90760005
0.8457707
0.8135629
0.85636663
0.77128565
0.750967
0.7852027
0.7987981
0.80271435
0.75052285
0.7994179
0.73880345
0.7706923
0.75322133
0.793679
0.8847551
0.761835
0.7463905
0.79313374
0.898598
0.9414152
0.9258114
0.8278326
0.74242353
0.8593415
0.87231183
0.94848204
0.85485506
0.8933531
0.8946794
0.84635305
0.8042412
0.8323589
0.8341328
0.7986021
0.7873569
0.7952022
0.7834516
0.93813646
0.7677253
0.8359972
0.7858677
0.78123784
0.9161352
0.7920446
0.8444394
0.8141108
0.742864
0.7702682
0.8906094
0.91455644
0.8993427
0.99305534
0.8982473
0.83637595
0.88571644
0.8860146
0.9924153
0.9573385
0.91983
0.8837377
0.88737845
0.90918547
0.9667133
0.93564725
0.86345476
0.82702804
0.8653933
0.82700473
0.9661085
0.9650297
0.8994275
0.89061457
0.86449337
0.87076324
0.96248555
0.8601867
0.90210974
0.9429047
0.8544849
0.8980709
0.8368672
0.82772946
0.8693513
0.9335203
0.9328747
0.8948875
0.8577336
0.82341623
0.8534433
0.7676658
0.83120394
0.8162645
0.8525426
0.9253046
0.9103236
0.9055805
0.90968865
0.8717981
0.79677033
0.8848374
0.83034474
0.92678523
0.8161503
0.8446992
0.8275375
0.8335466
0.79307693
0.7889394
0.8064384
0.8309687
0.9552815
0.88920367
0.92161727
0.8973887
0.9347356
0.8914273
0.8511228
0.8175553
0.98097473
0.9017141
0.8956367
0.90849
0.91745234
0.98640907
0.92065626
0.9457635
0.92793804
0.979646
0.90152156
0.88711494
0.9130004
0.8809266
0.8015226
0.7851734
0.83289814
0.9812767
0.8216374
0.9589809
0.9682914
0.9256434
0.9074658
0.9399146
0.8993
0.85710335
0.9353103
0.97958463
1.0225114
0.8253477
0.98289824
0.9014168
0.9910548
0.90965384
0.973093
0.9685138
0.8288303
0.94555134
0.9445812
0.92662877
0.93530524
0.946916
0.91650414
0.9055624
0.90403974
0.9085801
0.95861655
1.0223895
0.94202477
0.9728606
0.9566566
0.9296198
0.9759502
0.9454163
0.9122985
1.0613083
0.9435347
1.0469549
0.9805777
0.9943455
0.9781228
0.903184
0.97963715
0.94990265
0.9318367
1.004884
0.92240083
0.9466594
0.9873193
0.9451565
1.042504
0.94319504
1.0444696
1.0230758
1.0426085
0.9211304
1.005963
0.9517149
0.81290096
1.0370158
1.0032699
1.0181487
0.98079044
0.9451066
1.0725648
0.93975013
0.9465201
0.9512038
0.9698983
0.9170909
1.0331213
0.93110067
0.95559996
0.9599124
0.94220585
0.9972942
1.0132331
0.9420242
0.98461026
0.99468184
0.95962304
0.9309183
0.9491212
1.0354558
0.987987
0.95568746
0.9955051
0.8986146
1.0427986
0.9719448
1.0357379
0.8886557
0.99681807
0.97246605
0.9474812
0.9566924
0.9497259
0.96913695
1.0132982
1.0125506
0.9679512
1.0811485
1.0099232
0.84282064
1.0042354
1.0014791
1.0345455
0.91848695
1.1299052
0.9544813
0.97995955
0.9236667
1.0034407
0.95527637
1.04391
1.0138991
0.96109533
1.0172845
0.975216
0.97072136
0.9819563
1.0008463
0.919137
1.0436982
0.95579785
0.9638132
0.97222525
1.0437435
0.99748176
0.9910779
1.01503
1.0016003
1.0592427
0.9645353
0.9804632
0.9899303
0.96596694
1.0379641
0.963648
1.1006335
1.075834
0.9522428
0.916003
0.9805796
0.97384566
0.9999945
0.9089217
0.94165534
0.9806793
0.9450131
1.0451939
1.0005336
1.0817479
1.0485288
1.1355639
0.99749804
0.9480727
