pppu-00.csv
0
0
0
0
0
0
0
0
0
0
0
0
0.65630704
0.54496145
0.62535477
0.7747209
0.6583457
0.54278094
0.6688144
0.722917
0.56050795
0.61141527
0.7368063
0.60974246
0.58867735
0.62592196
0.5932327
0.64222044
0.60010946
0.6099979
0.67973965
0.67780054
0.6773751
0.643385
0.67165166
0.63008493
0.6969949
0.67421824
0.69671017
0.6181206
0.6669188
0.7362205
0.5465666
0.5397284
0.7167421
0.56461394
0.60768086
0.7277183
0.7005923
0.6756829
0.7350783
0.7359941
0.6535689
0.59656304
0.6032604
0.69985133
0.75009763
0.5812018
0.647656
0.74328136
0.69570124
0.7011274
0.68717504
0.6503107
0.68390983
0.6555028
0.627491
0.5938544
0.6090576
0.68963313
0.6351974
0.66155267
0.6663307
0.7107724
0.70721483
0.6616512
0.7019015
0.69326705
0.71564746
0.6915513
0.62249243
0.6702061
0.68121636
0.7053681
0.7186619
0.7264646
0.71925825
0.74442714
0.73648846
0.7082029
0.726914
0.7466547
0.7957912
0.7987752
0.6991765
0.75438476
0.6359159
0.7604643
0.7255317
0.8181705
0.7861242
0.67608815
0.79332334
0.7409564
0.7241564
0.6760029
0.7333189
0.80568755
0.8058227
0.7806982
0.76440895
0.7667736
0.7783389
0.8125481
0.78411293
0.79479384
0.779193
0.7634843
0.781987
0.78158915
0.80189323
0.67599154
0.74127567
0.7910184
0.794637
0.8309828
0.7676364
0.807337
0.7872802
0.8041649
0.84475136
0.7759371
0.80075735
0.80313766
0.8123258
0.75722563
0.8354979
0.81797826
0.81911355
0.7907041
0.8316448
0.66244143
0.7832239
0.7422131
0.77031106
0.73972625
0.83474284
0.7870795
0.8150964
0.79859954
0.78524876
0.82602954
0.81289154
0.7906682
0.8049616
0.821136
0.77830344
0.7855866
0.76403654
0.8020113
0.8381581
0.76074284
0.8241826
0.7541371
0.77850974
0.82378155
0.7625627
0.79339015
0.8105664
0.73471546
0.8163607
0.7841704
0.80284375
0.75736564
0.7861541
0.8436303
0.8316402
0.83452016
0.7988765
0.7903677
0.83917916
0.81914353
0.84345776
0.833436
0.81925327
0.81407875
0.81193167
0.8660883
0.78421235
0.82922095
0.8328379
0.80643135
0.8107737
0.8229943
0.82483983
0.86207604
0.7845377
0.84375334
0.81039274
0.82965916
0.8416811
0.85316986
0.8479266
0.8168091
0.7917141
0.8390001
0.86775523
0.8509016
0.8176421
0.794701
0.818025
0.81892395
0.81059325
0.8294148
0.86708516
0.84609896
0.82434446
0.83005106
0.83110344
0.7971266
0.8462855
0.8352955
0.8357601
0.82426906
0.8491709
0.87066776
0.8476663
0.8747668
0.8564108
0.86822575
0.8018187
0.8234947
0.84520835
0.7823309
0.82622814
0.793961
0.8420417
0.8179467
0.82152545
0.8137513
0.82623005
0.86247385
0.8151708
0.78300107
0.8356638
0.79807776
0.8022648
0.8134564
0.8677094
0.8697043
0.81135017
0.85676754
0.8254804
0.7694583
0.8631604
0.8346027
0.85035765
0.8441931
0.84811264
0.8498876
0.8427741
0.84765714
0.83398855
0.8794271
0.84397054
0.8380881
0.82972777
0.87679416
0.8471549
0.85727614
0.8353331
0.8499043
0.8138581
0.8450062
0.86675835
0.87537795
0.84572196
0.86105144
0.82976454
0.8512092
0.8803757
0.77219766
0.84918684
0.8468396
0.8641595
0.79297197
0.8661342
0.87216973
0.83001125
0.83461934
0.8353336
0.8372633
0.8439116
0.8764508
0.82439816
0.8704277
0.815591
0.8614424
0.82327175
0.87278336
0.8403736
0.86461395
0.8519071
0.87023246
0.78859746
0.84843147
0.88779426
0.8643516
0.868177
0.87018
0.87078124
0.9065013
0.84274966
0.8608314
0.8392183
0.8429815
0.86458546
0.86991197
0.86201
0.88174367
0.8569318
0.87893593
0.8214052
0.85346115
0.8506716
0.87066936
0.87784106
0.8666873
0.8692937
0.8747111
0.8587235
0.8705839
0.84879076
0.88194937
0.8450094
0.8625261
0.8616047
0.8821822
0.872736
0.866847
0.8817131
0.84274715
0.8287089
0.8727529
0.8643168
0.8305232
0.8059859
0.84129256
0.82483506
0.8541255
0.88145226
0.8780799
0.8641628
0.8191235
0.81755686
0.82838523
0.86913633
0.84086
0.8434701
0.8456536
0.86230415
0.8525492
0.8633759
0.8659961
0.8515219
0.8744569
0.84219456
0.83516026
0.83732015
0.8725986
0.8347794
0.8226109
0.86103606
0.89469504
0.81680447
